City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
694,Dalbandin,PK,28.8947,64.4101,59.68,23,1,3.98,clear sky
695,Pedro Ii,BR,-4.4247,-41.4586,77.83,41,74,4.5,broken clouds
696,Luanda,AO,-8.8368,13.2343,76.53,78,81,9.08,broken clouds
697,Vila Do Maio,CV,15.1333,-23.2167,74.19,81,100,7.05,overcast clouds
698,Dumas,US,35.8656,-101.9732,42.22,38,0,14.97,clear sky
699,Helong,CN,42.5397,128.9972,3.92,89,16,5.48,few clouds
700,Sarkand,KZ,45.41,79.9186,15.8,67,4,7.61,clear sky
701,Porbandar,IN,21.6422,69.6093,69.84,70,3,6.04,clear sky
702,Opuwo,NA,-18.0607,13.84,65.8,46,80,5.95,broken clouds
703,Yulara,AU,-25.2406,130.9889,67.84,94,100,11.5,overcast clouds
704,Pontianak,ID,-0.0333,109.3333,75.18,94,100,3.44,moderate rain
705,Sault Sainte Marie,CA,46.5168,-84.3333,41.56,67,0,18.41,clear sky
706,Hambantota,LK,6.1241,81.1185,73.74,94,20,8.05,few clouds
707,Huarmey,PE,-10.0681,-78.1522,74.37,74,100,9.26,overcast clouds
708,Verkhnyaya Inta,RU,65.9811,60.3094,-0.69,89,43,6.76,scattered clouds
709,Nagato,JP,34.3833,131.2,37.31,62,7,5.39,clear sky
710,Mattru,SL,7.6244,-11.8332,73.85,95,60,1.99,broken clouds
711,Panjab,AF,34.388,67.0233,18.07,77,100,3.18,light snow
712,Jieshi,CN,22.8134,115.8257,55.94,86,100,21.23,overcast clouds
713,Finspang,SE,58.7058,15.7674,27.12,80,99,7.43,overcast clouds
714,Tarashcha,UA,49.5583,30.4926,19.96,93,71,6.24,broken clouds
715,Wadi Maliz,TN,36.4681,8.5495,50.45,75,69,20.54,broken clouds
716,Deputatskiy,RU,69.3,139.9,-15.32,99,100,0.29,overcast clouds
717,Bacabal,BR,-4.2917,-44.7917,79.41,83,81,0.76,moderate rain
718,Saint-Augustin,CA,51.226,-58.6502,-3.96,83,1,8.03,clear sky
719,Pervomayskiy,RU,53.2485,40.2871,22.14,93,98,10.78,overcast clouds
720,Ust-Nera,RU,64.5667,143.2,-2.02,99,100,4.5,light snow
721,Elesbao Veloso,BR,-6.2019,-42.1403,80.38,55,56,1.12,broken clouds
722,Lvov,UA,49.8383,24.0232,30.58,69,75,8.95,broken clouds
723,Necochea,AR,-38.5473,-58.7368,73.04,56,7,9.33,clear sky
724,Kapoeta,SS,4.7717,33.5903,84.25,24,90,1.45,overcast clouds
725,Southbridge,US,42.0751,-72.0334,33.57,74,99,3.0,overcast clouds
726,Barkly West,ZA,-28.5354,24.5215,69.08,67,98,6.96,overcast clouds
